199908020000194,02/08/1999,102556772,TRD279901214,KES,S,88565,,200000,100000,W,114155927,0,02/08/1999,,72.5,TLR,,177130000000,0,0
199908020000196,02/08/1999,102603061,TRB271099T17,KES,B,85119,,500000,0,M,102603061,0,02/08/1999,,74.2,TLR,,425595000000,0,0
199908020000198,02/08/1999,102630891,TRT060101T10,KES,S,115000,,2000000,2000000,W,141010369,0,02/08/1999,,77.13,TLR,,2300000000000,0,0
199908020000199,02/08/1999,102641309,TRB190100T16,KES,B,72366,,1000000,1000000,W,104829767,0,02/08/1999,,81.99,TLR,,723660000000,0,0
199908020000200,02/08/1999,102649936,TRT240702T11,KES,S,98500,,500000,500000,A,131748916,0,02/08/1999,,,TLR,,492500000000,0,0
199908020000202,02/08/1999,102701727,TRB271099T17,KES,B,85170,,50000,0,M,102701727,0,02/08/1999,,73.9,TLR,,42585000000,0,0
199908020000205,02/08/1999,102713616,TRT090200T17,KES,B,69466,,100000,100000,W,134134107,0,02/08/1999,,84,TLR,,69466000000,0,0
199908020000213,02/08/1999,102805086,TRT190400T13,KES,S,63611,,250000,250000,W,141010369,0,02/08/1999,,80,TLR,,159027500000,0,0
199908020000214,02/08/1999,102805809,TRT230800T13,KES,B,50004,,3000000,0,M,102805809,0,02/08/1999,,94.3,TLR,,1500120000000,0,0
199908020000215,02/08/1999,102809277,TRB271099T17,KES,B,85102,,500000,0,M,102809277,0,02/08/1999,,74.3,TLR,,425510000000,0,0
199908020000220,02/08/1999,102826777,TRT230800T13,KES,B,50031,,1000000,0,M,102826777,0,02/08/1999,,94.2,TLR,,500310000000,0,0
199908020000221,02/08/1999,102831157,TRB271099T17,KES,B,85085,,500000,0,M,102831157,0,02/08/1999,,74.4,TLR,,425425000000,0,0
199908020000225,02/08/1999,102857424,TRT240702T11,KES,S,99000,,500000,500000,W,141010369,0,02/08/1999,,,TLR,,495000000000,0,0
199908020000226,02/08/1999,102905741,TRT230800T13,KES,B,50033,,700000,0,M,102905741,0,02/08/1999,,94.19,TLR,,350231000000,0,0
